id_passenger,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Segment
53a4c17f5a,98,4,24.369999885559082,4,3,2,432,Other
53b32e9812,86,55,160.53999829292295,1,1,1,111,Best Passenger
53b5656557,95,6,14.10999965667724,3,3,3,333,Other
53b5b7bdd4,104,2,5.5,4,4,4,444,Lost Cheap Passenger
53ba790444,86,14,52.70999908447264,1,1,1,111,Best Passenger
53c89bdfdc,115,1,5.25,4,4,4,444,Lost Cheap Passenger
53caf9f6b6,86,6,17.099999427795403,1,3,3,133,Recent Passenger
53cc1f20bb,92,16,37.829998970031724,3,1,2,312,Loyal Passenger
53cce93bb7,88,10,38.08999919891357,2,2,2,222,Other
53d0338503,92,11,35.5999994277954,3,2,2,322,Other
53d43a2073,95,10,21.729999899864186,3,2,2,322,Other
53db918035,31,37,110.90999817848203,1,1,1,111,Best Passenger
53e24c115c,86,9,44.479999542236314,1,2,1,121,Recent Passenger
53ea485819,91,2,6.7399997711181605,3,4,4,344,Other
53ec5325a4,88,6,28.229999542236317,2,3,2,232,Other
5401854dfc,91,9,25.619999885559082,3,2,2,322,Other
5403ae7d2d,86,8,33.72999954223632,1,2,2,122,Recent Passenger
54066a5ed5,101,4,10.61999988555908,4,3,3,433,Other
541a013064,89,23,82.80999851226805,2,1,1,211,Loyal Passenger
541d2e35c1,113,2,8.86999988555908,4,4,3,443,Other
541d8af424,86,16,39.71999931335448,1,1,2,112,Recent Passenger
5422148f0f,107,2,12.739999771118159,4,4,3,443,Other
5423159238,86,22,55.199999094009385,1,1,1,111,Best Passenger
54269c233d,87,4,22.23999977111816,1,3,2,132,Recent Passenger
542d52b899,106,4,13.73999989032745,4,3,3,433,Other
5431439e55,86,8,23.60999977588653,1,2,2,122,Recent Passenger
544f266337,86,10,35.3499994277954,1,2,2,122,Recent Passenger
545e73c860,93,13,39.83999919891357,3,2,2,322,Other
545e769939,91,15,79.21999931335449,3,1,1,311,Almost Lost Passenger
546db6e9ce,114,10,82.25,4,2,1,421,Big Spenders
5487ffeee0,88,10,39.22999966144561,2,2,2,222,Other
5489106691,90,5,25.85999965667724,2,3,2,232,Other
548b1674b7,87,3,7.2399997711181605,1,3,4,134,Recent Passenger
54970d88cd,115,1,6.619999885559079,4,4,4,444,Lost Cheap Passenger
549b24e535,92,5,28.619999885559082,3,3,2,332,Other
549da37a1e,98,5,25.23999977111816,4,3,2,432,Other
54a6cab6b9,88,22,73.83999919891356,2,1,1,211,Loyal Passenger
54b11f3c2d,92,1,2.0,3,4,4,344,Other
54c1b9d307,99,1,2.5,4,4,4,444,Lost Cheap Passenger
54cd126587,88,15,40.45999932289122,2,1,2,212,Loyal Passenger
54d1abff1f,95,4,11.5,3,3,3,333,Other
54da0f974c,87,24,90.93999862670896,1,1,1,111,Best Passenger
54dc10ba89,89,1,1.75,2,4,4,244,Other
54fdaa3b4f,96,14,38.59999954700469,3,1,2,312,Loyal Passenger
54fdbcced6,97,5,16.73999989032745,4,3,3,433,Other
55145a45ad,94,10,29.96999931335448,3,2,2,322,Other
5515e88e7b,93,1,4.11999988555908,3,4,4,344,Other
5522983954,91,18,55.42999839782712,3,1,1,311,Almost Lost Passenger
5524aa2358,111,1,1.87000000476837,4,4,4,444,Lost Cheap Passenger
552b8d059d,87,12,34.20999932289122,1,2,2,122,Recent Passenger
5534b6e07d,94,5,15.979999542236321,3,3,3,333,Other
553fbd3414,105,1,3.3699998855590803,4,4,4,444,Lost Cheap Passenger
5541cf5cbd,91,1,2.75,3,4,4,344,Other
554251a3a2,86,12,40.22999966144561,1,2,2,122,Recent Passenger
55449f0b38,101,2,6.7399997711181605,4,4,4,444,Lost Cheap Passenger
5545328ee3,91,4,7.37000000476837,3,3,4,334,Other
5546d05ee5,88,36,94.0299981832504,2,1,1,211,Loyal Passenger
554a3c29fc,86,37,99.42999839782712,1,1,1,111,Best Passenger
554a969378,90,13,28.349999666213982,2,2,2,222,Other
55615e1e5e,95,1,6.0,3,4,4,344,Other
5562c76367,106,2,9.619999885559078,4,4,3,443,Other
55674b8add,86,13,23.75,1,2,2,122,Recent Passenger
557a03b237,113,1,5.369999885559079,4,4,4,444,Lost Cheap Passenger
557ca31727,86,39,95.02999806404111,1,1,1,111,Best Passenger
557efeff53,97,5,10.61999988555908,4,3,3,433,Other
55820cc34a,101,15,44.20999920368193,4,1,1,411,Lost Passenger
558239db3c,90,18,61.829998970031724,2,1,1,211,Loyal Passenger
5582c97820,89,30,75.32999897003172,2,1,1,211,Loyal Passenger
559964bcb1,88,6,14.73999977111816,2,3,3,233,Other
559d17ddfb,115,1,2.0,4,4,4,444,Lost Cheap Passenger
559e9fab1b,86,16,96.45999908447266,1,1,1,111,Best Passenger
55a808d3b3,91,9,28.98999977111816,3,2,2,322,Other
55b76854d7,92,1,1.75,3,4,4,344,Other
55b84db82e,100,2,9.25,4,4,3,443,Other
55bba3f994,114,2,4.73999977111816,4,4,4,444,Lost Cheap Passenger
55bdf21ae2,108,2,4.0,4,4,4,444,Lost Cheap Passenger
55c5ff2f8a,87,20,81.4499988555908,1,1,1,111,Best Passenger
55cd9f49ff,87,6,12.12000000476837,1,3,3,133,Recent Passenger
55d943c249,88,12,64.46999931335448,2,2,1,221,Big Spenders
55da39c0f8,88,34,88.84999966621399,2,1,1,211,Loyal Passenger
55db76cc80,96,14,39.46999931335448,3,1,2,312,Loyal Passenger
55dd6bad9b,99,2,4.61999988555908,4,4,4,444,Lost Cheap Passenger
55e3b97ad7,92,3,10.61999988555908,3,3,3,333,Other
55e440e0c6,89,10,41.47999954223632,2,2,2,222,Other
55e9cda13e,95,7,22.47999954223632,3,2,2,322,Other
55ed635eba,92,7,21.72999966144561,3,2,2,322,Other
55f22375c4,109,8,26.989999771118164,4,2,2,422,Other
55f81017df,86,9,24.47999954223632,1,2,2,122,Recent Passenger
55fea46aa5,86,3,6.2399997711181605,1,3,4,134,Recent Passenger
55feb3a799,98,1,2.75,4,4,4,444,Lost Cheap Passenger
560480d1a6,93,9,30.989999771118164,3,2,2,322,Other
560b5fd0c4,90,15,35.21999931335448,2,1,2,212,Loyal Passenger
5610dba00e,86,27,77.0499982833862,1,1,1,111,Best Passenger
5612e91586,89,14,60.0999994277954,2,1,1,211,Loyal Passenger
561f12b290,116,1,3.1199998855590803,4,4,4,444,Lost Cheap Passenger
562d4bf5ca,100,3,12.739999771118159,4,3,3,433,Other
5639893a31,89,4,15.73999977111816,2,3,3,233,Other
5654d8f8af,90,13,56.0999994277954,2,2,1,221,Big Spenders
565c127d7e,89,14,39.45999920368194,2,1,2,212,Loyal Passenger
565eeeddab,86,20,73.60999977588654,1,1,1,111,Best Passenger
566d578d40,104,7,30.73999977111816,4,2,2,422,Other
5681799c9f,92,5,17.10999965667724,3,3,3,333,Other
5685de8783,88,23,70.68999862670897,2,1,1,211,Loyal Passenger
5686e3adc5,86,15,40.47999954223632,1,1,2,112,Recent Passenger
56a8470c29,87,71,234.73999714851374,1,1,1,111,Best Passenger
56b00ce826,91,11,37.739999771118164,3,2,2,322,Other
56b38cbb48,86,26,74.21999955177307,1,1,1,111,Best Passenger
56bc29edc7,90,4,22.989999771118157,2,3,2,232,Other
56c7adb89c,89,27,72.7999982833862,2,1,1,211,Loyal Passenger
56d33b5de6,92,7,15.35999977588653,3,2,3,323,Other
56d961ab2a,87,5,11.25,1,3,3,133,Recent Passenger
56db624a1b,90,11,36.20999932289123,2,2,2,222,Other
56e8a49777,87,20,67.80999851226805,1,1,1,111,Best Passenger
56ebe001a5,86,7,18.23999977111816,1,2,3,123,Recent Passenger
56f1d5f438,93,7,15.86999988555908,3,2,3,323,Other
56f823a90e,90,13,44.719999313354485,2,2,1,221,Big Spenders
5709fb6165,100,11,35.859999656677246,4,2,2,422,Other
570ebd3326,86,28,66.31999909877776,1,1,1,111,Best Passenger
570f37f86a,86,30,60.4599995613098,1,1,1,111,Best Passenger
571013fe96,110,1,3.3699998855590803,4,4,4,444,Lost Cheap Passenger
5715a01fe1,86,5,11.61999988555908,1,3,3,133,Recent Passenger
5715a7b620,95,5,14.23999977111816,3,3,3,333,Other
5724e92b55,90,11,27.60999965667724,2,2,2,222,Other
574e14acb9,104,7,23.73999977111816,4,2,2,422,Other
574f651bb2,89,5,17.10999965667724,2,3,3,233,Other
57645fd3f5,99,1,4.5,4,4,4,444,Lost Cheap Passenger
5778beffe5,91,4,11.36999988555908,3,3,3,333,Other
577ddff483,90,6,14.11999988555908,2,3,3,233,Other
578ec11a79,106,4,14.23999977111816,4,3,3,433,Other
579b75ccc4,88,9,42.849999427795396,2,2,1,221,Big Spenders
579cfc81ac,92,3,12.23999977111816,3,3,3,333,Other
579d7e09f5,89,6,19.35999965667724,2,3,3,233,Other
57a1e2b853,110,1,1.75,4,4,4,444,Lost Cheap Passenger
57a33a6339,87,5,21.099999427795403,1,3,2,132,Recent Passenger
57a842583d,88,15,66.84000015258789,2,1,1,211,Loyal Passenger
57b09d4acf,86,8,33.10999965667724,1,2,2,122,Recent Passenger
57b148d214,112,2,5.5,4,4,4,444,Lost Cheap Passenger
57b16d6d23,87,45,113.40999817848203,1,1,1,111,Best Passenger
57b5afb3ed,92,2,5.11999988555908,3,4,4,344,Other
57c64f9670,86,47,104.94999897480008,1,1,1,111,Best Passenger
57c8db9ee2,113,1,2.75,4,4,4,444,Lost Cheap Passenger
57d824aacc,86,1,4.25,1,4,4,144,Recent Passenger
57da241014,89,8,23.72999954223632,2,2,2,222,Other
57efa66d2b,99,5,31.85999965667724,4,3,2,432,Other
57f020ec45,86,15,64.58999919891356,1,1,1,111,Best Passenger
57f0cdc403,93,9,26.96999955177306,3,2,2,322,Other
57f4a9e5e4,88,15,33.099999427795396,2,1,2,212,Loyal Passenger
57fed2f480,97,8,31.869999885559082,4,2,2,422,Other
5808384ee3,102,7,16.849999547004693,4,2,3,423,Other
580a038770,86,36,105.53999817371366,1,1,1,111,Best Passenger
580f897e59,106,5,10.25,4,3,3,433,Other
58195968ba,90,11,52.239999771118164,2,2,1,221,Big Spenders
5828b115df,90,13,36.229999542236314,2,2,2,222,Other
582a400793,110,1,3.1199998855590803,4,4,4,444,Lost Cheap Passenger
583210da2d,92,1,6.369999885559079,3,4,4,344,Other
583f78dd8e,107,1,3.8699998855590803,4,4,4,444,Lost Cheap Passenger
58444fdabf,96,1,7.869999885559079,3,4,4,344,Other
58465f717e,107,3,6.49000000953674,4,3,4,434,Other
584678cc90,89,3,5.25,2,3,4,234,Other
584826b343,102,2,5.25,4,4,4,444,Lost Cheap Passenger
5856b73928,98,2,5.23999977111816,4,4,4,444,Lost Cheap Passenger
585cf42510,87,6,16.22999954223632,1,3,3,133,Recent Passenger
5860c30920,89,43,112.38999891281125,2,1,1,211,Loyal Passenger
5869b57f44,90,8,22.97999954223632,2,2,2,222,Other
586af8e61d,88,13,36.20999908447264,2,2,2,222,Other
586dac8504,92,6,14.10999965667724,3,3,3,333,Other
5881f64687,93,4,16.11999988555908,3,3,3,333,Other
5888c42e3a,91,1,1.75,3,4,4,344,Other
588d74fee0,92,4,17.87000000476837,3,3,3,333,Other
589480bb17,87,5,12.47999954223632,1,3,3,133,Recent Passenger
58972d36cf,87,11,41.47999954223632,1,2,2,122,Recent Passenger
589fde5cdc,97,2,4.36999988555908,4,4,4,444,Lost Cheap Passenger
58b3b68a53,99,4,8.48999977111816,4,3,3,433,Other
58b401d366,110,5,19.36999988555908,4,3,3,433,Other
58b83f4d2d,88,6,18.48999977111816,2,3,3,233,Other
58bb93c478,89,11,49.729999542236335,2,2,1,221,Big Spenders
58c252b6ad,90,5,19.35999965667724,2,3,3,233,Other
58c8060e3e,89,3,23.619999885559096,2,3,2,232,Other
58c9384488,95,2,6.25,3,4,4,344,Other
58cb616b1c,86,11,30.47999954223632,1,2,2,122,Recent Passenger
58cda0b5b0,93,9,22.10999965667724,3,2,2,322,Other
58d84f0ad5,95,1,8.11999988555908,3,4,4,344,Other
58e3c903e6,87,17,45.33999931812285,1,1,1,111,Best Passenger
58f670276e,88,11,43.8499994277954,2,2,1,221,Big Spenders
58ff112240,100,2,8.369999885559078,4,4,3,443,Other
5900a2541d,91,2,6.7399997711181605,3,4,4,344,Other
5905f4682c,89,8,14.73999989032745,2,2,3,223,Other
59076877c4,88,13,55.81999874114989,2,2,1,221,Big Spenders
5909632c7b,89,4,11.48999989032745,2,3,3,233,Other
590f211b93,86,28,75.07999897003172,1,1,1,111,Best Passenger
5912c2ea5b,114,1,4.25,4,4,4,444,Lost Cheap Passenger
5916ae9108,89,31,122.80999851226807,2,1,1,211,Loyal Passenger
591c202ef5,113,1,5.369999885559079,4,4,4,444,Lost Cheap Passenger
59210869c4,87,10,30.72999954223632,1,2,2,122,Recent Passenger
592bb3cd41,92,3,11.61999988555908,3,3,3,333,Other
592e586b3d,88,19,53.96999979019164,2,1,1,211,Loyal Passenger
593a615de6,86,22,62.93999862670897,1,1,1,111,Best Passenger
593b4b44f9,92,1,2.8699998855590803,3,4,4,344,Other
593f354d88,100,1,3.0,4,4,4,444,Lost Cheap Passenger
5941ebed4d,95,5,17.72999954223632,3,3,3,333,Other
5944f51ad7,104,2,9.61999988555908,4,4,3,443,Other
594db35250,86,14,62.969999313354485,1,1,1,111,Best Passenger
594e3330d9,89,15,63.47999954223633,2,1,1,211,Loyal Passenger
595a955cab,86,9,21.35999965667724,1,2,2,122,Recent Passenger
5966741cfd,86,12,33.95999908447264,1,2,2,122,Recent Passenger
5968bce589,98,6,22.229999542236317,4,3,2,432,Other
596f9a3692,89,21,57.699998855590806,2,1,1,211,Loyal Passenger
597f055a49,87,15,55.70999908447265,1,1,1,111,Best Passenger
597f875d07,88,28,116.81999886035916,2,1,1,211,Loyal Passenger
599d372cbf,87,1,3.25,1,4,4,144,Recent Passenger
59a14030c7,89,2,10.61999988555908,2,4,3,243,Other
59b9400983,88,1,4.36999988555908,2,4,4,244,Other
59c2bb0a82,97,2,7.61999988555908,4,4,4,444,Lost Cheap Passenger
59d3b18e73,93,1,1.87000000476837,3,4,4,344,Other
59d8e1fc90,91,2,7.36999988555908,3,4,4,344,Other
59d9f9af89,88,11,33.34999954700469,2,2,2,222,Other
59e120185a,91,6,12.5,3,3,3,333,Other
59e2496b9e,87,2,6.11999988555908,1,4,4,144,Recent Passenger
59e6e0e9a1,86,13,47.21999967098235,1,2,1,121,Recent Passenger
59fbb5a913,100,3,14.48999977111816,4,3,3,433,Other
5a04f4382d,88,17,62.109999656677246,2,1,1,211,Loyal Passenger
5a0abd9105,87,8,25.97999954223632,1,2,2,122,Recent Passenger
5a0f8f7c9c,92,14,40.95999920368194,3,1,2,312,Loyal Passenger
5a2dee0131,103,1,2.5,4,4,4,444,Lost Cheap Passenger
5a2ea7bdc3,89,12,32.719999313354485,2,2,2,222,Other
5a35a4e1fe,95,10,35.96999943256377,3,2,2,322,Other
5a3a5306a7,86,12,21.09999978542327,1,2,2,122,Recent Passenger
5a3b5d8f2d,93,10,29.83999931812285,3,2,2,322,Other
5a3c20b970,88,30,119.28999817371366,2,1,1,211,Loyal Passenger
5a47a8ab12,86,13,31.219999432563764,1,2,2,122,Recent Passenger
5a4a140672,88,44,118.04999840259549,2,1,1,211,Loyal Passenger
5a4fa360f4,91,9,24.469999551773064,3,2,2,322,Other
5a55ba22fa,87,5,13.48999989032745,1,3,3,133,Recent Passenger
5a599353e6,104,7,25.62000000476837,4,2,2,422,Other
5a5c2917ac,87,6,17.48999977111816,1,3,3,133,Recent Passenger
5a65a65713,90,7,15.34999966621398,2,2,3,223,Other
5a7917471e,86,14,51.859999775886536,1,1,1,111,Best Passenger
5a7bfa279a,87,11,34.71999943256377,1,2,2,122,Recent Passenger
5a81c24396,93,15,52.70999908447265,3,1,1,311,Almost Lost Passenger
5a8209165a,99,17,94.94999885559079,4,1,1,411,Lost Passenger
5a92506097,86,18,61.31999886035918,1,1,1,111,Best Passenger
5a931cdd71,88,15,64.82999897003174,2,1,1,211,Loyal Passenger
5a940e8cb9,92,2,6.5,3,4,4,344,Other
5a950a7fdb,90,9,29.3499994277954,2,2,2,222,Other
5a9581f47c,89,28,73.94999945163724,2,1,1,211,Loyal Passenger
5a9b417bb4,93,9,39.349999427795396,3,2,2,322,Other
5aa0775dff,92,6,17.73999977111816,3,3,3,333,Other
5aaa4726f6,92,2,6.5,3,4,4,344,Other
5aaabdb686,88,3,10.86999988555908,2,3,3,233,Other
5aaccd4a06,89,18,42.58999967575072,2,1,1,211,Loyal Passenger
5ac049c0d8,93,2,5.86999988555908,3,4,4,344,Other
5ac33a9b82,113,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
5ad15f474c,88,3,10.48999977111816,2,3,3,233,Other
5ad6fe2cfb,92,1,1.75,3,4,4,344,Other
5adb2c5329,89,1,5.0,2,4,4,244,Other
5aecb834fb,89,1,2.0,2,4,4,244,Other
5af407b906,101,4,12.23999977111816,4,3,3,433,Other
5af8840798,94,5,12.11999988555908,3,3,3,333,Other
5afbfcf94a,87,10,28.469999313354478,1,2,2,122,Recent Passenger
5b0322b6eb,88,26,74.56999874114989,2,1,1,211,Loyal Passenger
5b0e7e00d9,91,9,34.23999977111816,3,2,2,322,Other
5b1baebe1f,91,23,66.08999967575072,3,1,1,311,Almost Lost Passenger
5b23bd6003,95,11,47.49000000953674,3,2,1,321,Big Spenders
5b245f8252,88,6,21.98999977111816,2,3,2,232,Other
5b37f70247,91,4,13.73999977111816,3,3,3,333,Other
5b398ff12f,86,13,36.34999954700469,1,2,2,122,Recent Passenger
5b44b67979,86,11,30.099999427795396,1,2,2,122,Recent Passenger
5b4629799f,86,3,11.36999988555908,1,3,3,133,Recent Passenger
5b4ef3deb4,88,13,92.33999919891356,2,2,1,221,Big Spenders
5b58ba939c,86,17,51.199998974800096,1,1,1,111,Best Passenger
5b6102c619,91,7,23.61999988555908,3,2,2,322,Other
5b616831f5,90,6,28.729999542236317,2,3,2,232,Other
5b741b7ffb,93,2,4.61999988555908,3,4,4,344,Other
5b785e37d9,94,3,8.0,3,3,4,334,Other
5b823270c4,107,2,5.36999988555908,4,4,4,444,Lost Cheap Passenger
5b8c157963,89,8,27.60999965667724,2,2,2,222,Other
5ba1522d77,86,13,42.45999908447264,1,2,1,121,Recent Passenger
5ba9d9ebac,107,5,17.23999989032745,4,3,3,433,Other
5bb09f9280,94,3,10.35999965667724,3,3,3,333,Other
5bb20b5bf8,89,3,6.73999977111816,2,3,4,234,Other
5bb2a25c7f,88,4,12.48999989032745,2,3,3,233,Other
5bb49c2646,88,17,50.069998741149874,2,1,1,211,Loyal Passenger
5bbf316f58,86,22,54.57999932765959,1,1,1,111,Best Passenger
5bc129340c,87,21,62.18999874591826,1,1,1,111,Best Passenger
5bc2ace4df,103,2,16.0,4,4,3,443,Other
5bddd5816d,90,20,101.58999919891356,2,1,1,211,Loyal Passenger
5bf9291941,102,1,2.5,4,4,4,444,Lost Cheap Passenger
5bfeb7ae5a,93,3,5.25,3,3,4,334,Other
5c03829dfc,87,37,131.27999794483182,1,1,1,111,Best Passenger
5c112ecd60,114,1,4.5,4,4,4,444,Lost Cheap Passenger
5c12bc434d,91,4,21.739999771118157,3,3,2,332,Other
5c162bdf17,87,15,40.09999954700469,1,1,2,112,Recent Passenger
5c29111912,113,3,7.9899997711181605,4,3,4,434,Other
5c347fef0a,96,7,28.229999542236317,3,2,2,322,Other
5c35e7a594,91,7,23.60999965667724,3,2,2,322,Other
5c39a77fd6,106,3,7.86999988555908,4,3,4,434,Other
5c444125a7,88,16,47.45999920368193,2,1,1,211,Loyal Passenger
5c4e6d50da,87,31,99.04999864101407,1,1,1,111,Best Passenger
5c4fdef351,91,12,29.97999954223632,3,2,2,322,Other
5c515b1746,90,13,33.609999656677246,2,2,2,222,Other
5c5366f2c3,106,3,8.61999988555908,4,3,3,433,Other
5c548ed999,89,14,63.20999908447264,2,1,1,211,Loyal Passenger
5c55474410,101,8,30.349999427795396,4,2,2,422,Other
5c5731b670,99,3,11.98999977111816,4,3,3,433,Other
5c6c806ab6,88,13,37.96999943256377,2,2,2,222,Other
5c6dcdd55c,92,2,10.25,3,4,3,343,Other
5c6e56df37,88,7,27.72999954223632,2,2,2,222,Other
5c7032edc3,93,1,5.25,3,4,4,344,Other
5c7b3bc6e4,86,7,41.35999965667723,1,2,2,122,Recent Passenger
5c7b6ecc7d,89,7,26.35999965667724,2,2,2,222,Other
5c9c22961d,90,36,142.38999772071836,2,1,1,211,Loyal Passenger
5c9c3c8646,90,1,2.11999988555908,2,4,4,244,Other
5c9fce0bae,95,10,39.22999954223632,3,2,2,322,Other
5cab377195,86,51,149.6299977302551,1,1,1,111,Best Passenger
5cab605241,89,5,24.739999771118157,2,3,2,232,Other
5cac6d4de3,86,4,16.369999885559082,1,3,3,133,Recent Passenger
5cad51f2c0,108,2,13.0,4,4,3,443,Other
5cc1781842,90,6,16.109999895095818,2,3,3,233,Other
5cce3fed66,86,10,30.959999084472642,1,2,2,122,Recent Passenger
5ce0b961fd,86,35,143.28999805450434,1,1,1,111,Best Passenger
5ce1538ffd,108,1,2.25,4,4,4,444,Lost Cheap Passenger
5ce8706487,88,15,32.95999932289122,2,1,2,212,Loyal Passenger
5d05b4ac03,87,14,47.829999089241014,1,1,1,111,Best Passenger
5d0bc9bd61,88,3,6.0,2,3,4,234,Other
5d1686c05c,91,6,24.739999771118164,3,3,2,332,Other
5d1bb85d26,88,2,5.11999988555908,2,4,4,244,Other
5d2a23c8b7,90,5,17.869999885559082,2,3,3,233,Other
5d306ea9e0,101,3,13.11999988555908,4,3,3,433,Other
5d3139ddd6,90,9,44.729999542236314,2,2,1,221,Big Spenders
5d31d1d829,108,1,1.87000000476837,4,4,4,444,Lost Cheap Passenger
